Date,XLF
2007-03-26,-0.00497257
2007-03-27,-0.00610777
2007-03-28,-0.01257006
2007-03-29,0.00509237
2007-03-30,0.00281425
2007-04-02,-0.00926188
2007-04-03,0.01246458
2007-04-04,0.00000000
2007-04-05,0.00056007
2007-04-09,-0.00028011
2007-04-10,0.00447547
2007-04-11,-0.00835416
2007-04-12,-0.00168491
2007-04-13,0.00421952
2007-04-16,0.02436966
2007-04-17,-0.00027357
2007-04-18,0.01148856
2007-04-19,-0.00135240
2007-04-20,0.00514501
2007-04-23,-0.00269426
2007-04-24,-0.00297145
2007-04-25,0.01354639
2007-04-26,-0.00160362
2007-04-27,-0.00133867
2007-04-30,-0.00777485
2007-05-01,0.00189127
2007-05-02,0.00431484
2007-05-03,0.00939864
2007-05-04,0.00345846
2007-05-07,0.00132532
2007-05-08,-0.00211798
2007-05-09,0.00530632
2007-05-10,-0.01425147
2007-05-11,0.01070941
2007-05-14,-0.00476807
2007-05-15,-0.00239592
2007-05-16,0.01147310
2007-05-17,-0.00501190
2007-05-18,0.00265108
2007-05-21,0.00105751
2007-05-22,0.00079231
2007-05-23,-0.00079168
2007-05-24,-0.00898059
2007-05-25,0.00186589
2007-05-29,0.00425651
2007-05-30,0.00688739
2007-05-31,-0.00289368
2007-06-01,0.00316620
2007-06-04,-0.00131519
2007-06-05,-0.00605747
2007-06-06,-0.00847897
2007-06-07,-0.01683615
2007-06-08,0.01168800
2007-06-11,0.00456706
2007-06-12,-0.01363956
2007-06-13,0.01898055
2007-06-14,-0.00159702
2007-06-15,0.00359177
2007-06-18,-0.00026760
2007-06-19,0.00427361
2007-06-20,-0.01755289
2007-06-21,0.00162411
2007-06-22,-0.01270298
2007-06-25,-0.00793868
2007-06-26,-0.00938189
2007-06-27,0.01504218
2007-06-28,-0.00164690
2007-06-29,-0.00549742
2007-07-02,0.00856834
2007-07-03,0.00876968
2007-07-05,-0.00842174
2007-07-06,0.00493128
2007-07-09,-0.00408944
2007-07-10,-0.02107827
2007-07-11,0.00335534
2007-07-12,0.01839474
2007-07-13,0.00383140
2007-07-16,-0.00354412
2007-07-17,0.00328310
2007-07-18,-0.01281674
2007-07-19,-0.00331518
2007-07-20,-0.01746108
2007-07-23,-0.00056418
2007-07-24,-0.02512020
2007-07-25,0.00463307
2007-07-26,-0.02363173
2007-07-27,-0.01564341
2007-07-30,0.01889067
2007-07-31,-0.03178351
2007-08-01,0.01124642
2007-08-02,0.00661264
2007-08-03,-0.04269950
2007-08-06,0.05115420
2007-08-07,0.00712180
2007-08-08,0.02386569
2007-08-09,-0.03597152
2007-08-10,-0.00447769
2007-08-13,-0.00899517
2007-08-14,-0.01754917
2007-08-15,-0.00893151
2007-08-16,0.03014305
2007-08-17,0.04072377
2007-08-20,-0.01333301
2007-08-21,0.00705078
2007-08-22,0.00262502
2007-08-23,0.00145456
2007-08-24,0.00348615
2007-08-27,-0.01158049
2007-08-28,-0.02987707
2007-08-29,0.01207749
2007-08-30,-0.00626489
2007-08-31,0.01320921
2007-09-04,0.00770367
2007-09-05,-0.01205532
2007-09-06,-0.00744059
2007-09-07,-0.01019483
2007-09-10,-0.00333239
2007-09-11,0.01033427
2007-09-12,0.00210620
2007-09-13,0.01651140
2007-09-14,0.00354404
2007-09-17,-0.00941747
2007-09-18,0.03773057
2007-09-19,0.00629820
2007-09-20,-0.01223316
2007-09-21,0.00391700
2007-09-24,-0.01387268
2007-09-25,-0.00205204
2007-09-26,0.00029383
2007-09-27,0.01174389
2007-09-28,-0.00406259
2007-10-01,0.01893945
2007-10-02,0.01143840
2007-10-03,-0.00226175
2007-10-04,0.00595058
2007-10-05,0.01098626
2007-10-08,-0.01365327
2007-10-09,0.00847472
2007-10-10,-0.00560228
2007-10-11,-0.00535207
2007-10-12,0.00651396
2007-10-15,-0.02025918
2007-10-16,-0.01866714
2007-10-17,-0.00058571
2007-10-18,-0.01259130
2007-10-19,-0.03321477
2007-10-22,0.01226984
2007-10-23,0.00545473
2007-10-24,-0.00753488
2007-10-25,-0.00091097
2007-10-26,0.02431635
2007-10-29,0.00296765
2007-10-30,-0.01538497
2007-10-31,0.01352196
2007-11-01,-0.05128985
2007-11-02,-0.00499995
2007-11-05,-0.01790168
2007-11-06,0.01694891
2007-11-07,-0.05471728
2007-11-08,0.01031291
2007-11-09,-0.00757372
2007-11-12,0.00364992
2007-11-13,0.04694239
2007-11-14,-0.00378918
2007-11-15,-0.02535688
2007-11-16,-0.00780456
2007-11-19,-0.02687660
2007-11-20,-0.02189262
2007-11-21,-0.01549610
2007-11-23,0.02378448
2007-11-26,-0.03348136
2007-11-27,0.01802776
2007-11-28,0.05972201
2007-11-29,-0.00884662
2007-11-30,0.02479338
2007-12-03,-0.00806469
2007-12-04,-0.01853639
2007-12-05,0.01491076
2007-12-06,0.03232112
2007-12-07,-0.01328287
2007-12-10,0.02115407
2007-12-11,-0.05053376
2007-12-12,-0.00760350
2007-12-13,-0.00033280
2007-12-14,-0.02199263
2007-12-17,-0.01056210
2007-12-18,0.00068841
2007-12-19,0.00585021
2007-12-20,-0.00718475
2007-12-21,0.01849946
2007-12-24,0.01809508
2007-12-26,-0.00704211
2007-12-27,-0.02026363
2007-12-28,-0.00241300
2007-12-31,-0.00034558
2008-01-02,-0.01970256
2008-01-03,-0.00634699
2008-01-04,-0.02838889
2008-01-07,0.00255636
2008-01-08,-0.03642964
2008-01-09,0.01890358
2008-01-10,0.01706863
2008-01-11,0.00328337
2008-01-14,0.01381823
2008-01-15,-0.04124839
2008-01-16,0.01683519
2008-01-17,-0.05077259
2008-01-18,-0.01162764
2008-01-22,0.02156819
2008-01-23,0.07101704
2008-01-24,0.00035882
2008-01-25,-0.02615556
2008-01-28,0.03568810
2008-01-29,0.01527540
2008-01-30,-0.02029405
2008-01-31,0.04071429
2008-02-01,0.01853116
2008-02-04,-0.02897598
2008-02-05,-0.04059644
2008-02-06,-0.01157335
2008-02-07,0.00914745
2008-02-08,-0.01667889
2008-02-11,-0.02212383
2008-02-12,0.02752669
2008-02-13,-0.00367011
2008-02-14,-0.02725579
2008-02-15,0.01590297
2008-02-19,-0.00149072
2008-02-20,0.01157134
2008-02-21,-0.01771217
2008-02-22,0.02178821
2008-02-25,0.00000000
2008-02-26,0.00882371
2008-02-27,0.00437305
2008-02-28,-0.03120446
2008-02-29,-0.03258434
2008-03-03,-0.01355014
2008-03-04,-0.00549476
2008-03-05,-0.00789253
2008-03-06,-0.03460589
2008-03-07,0.00205996
2008-03-10,-0.02837185
2008-03-11,0.06559478
2008-03-12,-0.01668020
2008-03-13,-0.00242319
2008-03-14,-0.02834018
2008-03-17,-0.02291629
2008-03-18,0.08400817
2008-03-19,-0.02635694
2008-03-20,0.07200993
2008-03-24,0.01291794
2008-03-25,-0.00300064
2008-03-26,-0.03611742
2008-03-27,-0.01561262
2008-03-28,-0.02260136
2008-03-31,0.00892493
2008-04-01,0.07036611
2008-04-02,-0.00075168
2008-04-03,0.00451115
2008-04-04,-0.01347261
2008-04-07,0.00606973
2008-04-08,-0.01131231
2008-04-09,-0.01678097
2008-04-10,-0.00620637
2008-04-11,-0.01912574
2008-04-14,-0.02347777
2008-04-15,0.01018745
2008-04-16,0.02702700
2008-04-17,0.01728173
2008-04-18,0.02200828
2008-04-21,-0.01548969
2008-04-22,-0.01381419
2008-04-23,-0.00661483
2008-04-24,0.03603617
2008-04-25,0.01890345
2008-04-28,0.00259741
2008-04-29,-0.01221293
2008-04-30,-0.00299749
2008-05-01,0.03419776
2008-05-02,0.00690395
2008-05-05,-0.01732236
2008-05-06,0.01065023
2008-05-07,-0.03597389
2008-05-08,-0.02035446
2008-05-09,0.00000000
2008-05-12,0.01192780
2008-05-13,-0.00912567
2008-05-14,0.00690737
2008-05-15,0.00990835
2008-05-16,-0.00415093
2008-05-19,-0.00947291
2008-05-20,-0.02333626
2008-05-21,-0.02546023
2008-05-22,0.00562719
2008-05-23,-0.01478836
2008-05-27,0.00527390
2008-05-28,-0.00564973
2008-05-29,0.01785726
2008-05-30,-0.01275926
2008-06-02,-0.01494333
2008-06-03,-0.00328024
2008-06-04,-0.00617052
2008-06-05,0.01986782
2008-06-06,-0.05316567
2008-06-09,-0.01371618
2008-06-10,0.00304216
2008-06-11,-0.02902943
2008-06-12,0.02721999
2008-06-13,0.01563883
2008-06-16,0.00940939
2008-06-17,-0.02923708
2008-06-18,-0.01658663
2008-06-19,0.01065234
2008-06-20,-0.01727958
2008-06-23,-0.03155993
2008-06-24,0.01163848
2008-06-25,-0.00230054
2008-06-26,-0.03597822
2008-06-27,-0.01578945
2008-06-30,-0.01507036
2008-07-01,0.00296173
2008-07-02,-0.01525586
2008-07-03,-0.00349858
2008-07-07,-0.03309904
2008-07-08,0.06483385
2008-07-09,-0.05698987
2008-07-10,-0.00723148
2008-07-11,-0.02809551
2008-07-14,-0.05139185
2008-07-15,-0.03103846
2008-07-16,0.13104258
2008-07-17,0.04325430
2008-07-18,0.02023693
2008-07-21,0.00387029
2008-07-22,0.08385542
2008-07-23,-0.00133385
2008-07-24,-0.06723078
2008-07-25,-0.00381828
2008-07-28,-0.04695773
2008-07-29,0.08094554
2008-07-30,0.01534881
2008-07-31,-0.00916152
2008-08-01,0.00000000
2008-08-04,-0.00832195
2008-08-05,0.05081590
2008-08-06,-0.01020453
2008-08-07,-0.04930496
2008-08-08,0.03441780
2008-08-11,0.01686380
2008-08-12,-0.05064949
2008-08-13,-0.02880104
2008-08-14,0.03111340
2008-08-15,0.00707249
2008-08-18,-0.03838952
2008-08-19,-0.02921168
2008-08-20,0.02056150
2008-08-21,-0.01818152
2008-08-22,0.03803793
2008-08-25,-0.03519738
2008-08-26,0.00799588
2008-08-27,0.01933555
2008-08-28,0.04036938
2008-08-29,0.00140300
2008-09-02,0.01400519
2008-09-03,0.01565394
2008-09-04,-0.04895708
2008-09-05,0.03622495
2008-09-08,0.04323788
2008-09-09,-0.06393294
2008-09-10,-0.01224657
2008-09-11,0.02288969
2008-09-12,-0.01398615
2008-09-15,-0.09739968
2008-09-16,0.07490859
2008-09-17,-0.09600400
2008-09-18,0.07870658
2008-09-19,0.12916226
2008-09-22,-0.08176937
2008-09-23,-0.00291938
2008-09-24,-0.01122516
2008-09-25,0.02764074
2008-09-26,0.02737717
2008-09-29,-0.13183703
2008-09-30,0.07108211
2008-10-01,0.03921588
2008-10-02,-0.04983076
2008-10-03,-0.04378816
2008-10-06,-0.05218338
2008-10-07,-0.10561779
2008-10-08,-0.04020082
2008-10-09,-0.10405766
2008-10-10,0.10299500
2008-10-13,0.07814529
2008-10-14,0.06449659
2008-10-15,-0.10848240
2008-10-16,0.02265373
2008-10-17,-0.02848090
2008-10-20,0.04951161
2008-10-21,-0.03041606
2008-10-22,-0.06274043
2008-10-23,-0.01024577
2008-10-24,-0.06487186
2008-10-27,-0.02730673
2008-10-28,0.15705638
2008-10-29,-0.06163940
2008-10-30,0.03494047
2008-10-31,0.04861584
2008-11-03,0.00579541
2008-11-04,0.05633776
2008-11-05,-0.09151514
2008-11-06,-0.06871234
2008-11-07,0.01862445
2008-11-10,-0.02953563
2008-11-11,-0.03478301
2008-11-12,-0.06156133
2008-11-13,0.07279996
2008-11-14,-0.05070827
2008-11-17,-0.06362948
2008-11-18,-0.01426178
2008-11-19,-0.10468070
2008-11-20,-0.10741445
2008-11-21,0.03088380
2008-11-24,0.15185961
2008-11-25,0.05829598
2008-11-26,0.04660985
2008-11-28,0.02510164
2008-12-01,-0.16666695
2008-12-02,0.08151693
2008-12-03,0.05170876
2008-12-04,-0.01083298
2008-12-05,0.07919098
2008-12-08,0.06713517
2008-12-09,-0.04023410
2008-12-10,-0.01753046
2008-12-11,-0.07680380
2008-12-12,0.01932754
2008-12-15,-0.04121998
2008-12-16,0.11177975
2008-12-17,-0.00928063
2008-12-18,-0.02888388
2008-12-19,-0.00220217
2008-12-22,-0.03515992
2008-12-23,-0.02372862
2008-12-24,0.02170114
2008-12-26,0.00084985
2008-12-29,-0.00848900
2008-12-30,0.03852739
2008-12-31,0.03215192
2009-01-02,0.01118178
2009-01-05,-0.01658766
2009-01-06,0.01606448
2009-01-07,-0.05217388
2009-01-08,-0.00417016
2009-01-09,-0.03182563
2009-01-12,-0.05276843
2009-01-13,0.01369851
2009-01-14,-0.05765765
2009-01-15,-0.04588896
2009-01-16,-0.03006043
2009-01-20,-0.16528858
2009-01-21,0.14727670
2009-01-22,-0.06148888
2009-01-23,0.03333339
2009-01-26,-0.01779728
2009-01-27,0.03510737
2009-01-28,0.12800881
2009-01-29,-0.07856471
2009-01-30,-0.02736821
2009-02-02,0.00000000
2009-02-03,-0.01839830
2009-02-04,-0.01102519
2009-02-05,0.01560756
2009-02-06,0.07464316
2009-02-09,0.01123588
2009-02-10,-0.10201972
2009-02-11,0.04836874
2009-02-12,-0.01287575
2009-02-13,-0.03804342
2009-02-17,-0.09943524
2009-02-18,0.00000000
2009-02-19,-0.05269779
2009-02-20,-0.01456919
2009-02-23,-0.03494648
2009-02-24,0.12117011
2009-02-25,-0.00621121
2009-02-26,0.01625011
2009-02-27,-0.06519048
2009-03-02,-0.06315844
2009-03-03,-0.01966236
2009-03-04,-0.01289392
2009-03-05,-0.09433998
2009-03-06,-0.00961524
2009-03-09,0.01294510
2009-03-10,0.14856232
2009-03-11,0.02642532
2009-03-12,0.10298104
2009-03-13,0.00614277
2009-03-16,-0.01953666
2009-03-17,0.06475789
2009-03-18,0.10058437
2009-03-19,-0.07970217
2009-03-20,-0.05061867
2009-03-23,0.16461925
2009-03-24,-0.04852342
2009-03-25,0.03325994
2009-03-26,0.01180222
2009-03-27,-0.03075270
2009-03-30,-0.08643323
2009-03-31,0.05508960
2009-04-01,0.02837685
2009-04-02,0.02759382
2009-04-03,0.04081638
2009-04-06,-0.02683188
2009-04-07,-0.02969216
2009-04-08,0.00546435
2009-04-09,0.15543490
2009-04-13,0.04233330
2009-04-14,-0.06588480
2009-04-15,0.04830917
2009-04-16,0.01105969
2009-04-17,0.01276220
2009-04-20,-0.11161107
2009-04-21,0.07396130
2009-04-22,-0.03584910
2009-04-23,0.04696712
2009-04-24,0.02242946
2009-04-27,-0.01645332
2009-04-28,-0.03066912
2009-04-29,0.04314489
2009-04-30,-0.01378680
2009-05-01,-0.00745552
2009-05-04,0.10140858
2009-05-05,-0.01449294
2009-05-06,0.07958462
2009-05-07,-0.02884574
2009-05-08,0.07425711
2009-05-11,-0.05837209
2009-05-12,-0.02120679
2009-05-13,-0.05083337
2009-05-14,0.03336230
2009-05-15,-0.02039059
2009-05-18,0.06591475
2009-05-19,-0.02034159
2009-05-20,-0.02657797
2009-05-21,0.00170631
2009-05-22,-0.00681428
2009-05-26,0.03259009
2009-05-27,-0.02990038
2009-05-28,0.02825389
2009-05-29,0.01831783
2009-06-01,0.01062964
2009-06-02,-0.01618147
2009-06-03,-0.01315769
2009-06-04,0.03583327
2009-06-05,-0.00884945
2009-06-08,0.00730509
2009-06-09,0.00725242
2009-06-10,-0.01520032
2009-06-11,0.00812360
2009-06-12,0.00644623
2009-06-15,-0.02562009
2009-06-16,-0.01725587
2009-06-17,-0.02926418
2009-06-18,0.02411721
2009-06-19,0.01783702
2009-06-22,-0.05813948
2009-06-23,0.01146395
2009-06-24,0.01220561
2009-06-25,0.02153344
2009-06-26,0.00505887
2009-06-29,0.01258383
2009-06-30,-0.00994202
2009-07-01,-0.00585783
2009-07-02,-0.03451161
2009-07-06,0.00087143
2009-07-07,-0.01567881
2009-07-08,-0.01681443
2009-07-09,0.01260145
2009-07-10,-0.01333344
2009-07-13,0.06396398
2009-07-14,-0.00423379
2009-07-15,0.04251691
2009-07-16,-0.00326280
2009-07-17,-0.00654650
2009-07-20,0.00823740
2009-07-21,-0.00898733
2009-07-22,0.00082464
2009-07-23,0.02883028
2009-07-24,-0.00560426
2009-07-27,0.01610293
2009-07-28,-0.00237741
2009-07-29,0.00000000
2009-07-30,0.02303458
2009-07-31,0.01009311
2009-08-03,0.02536492
2009-08-04,0.02023999
2009-08-05,0.03453384
2009-08-06,-0.00710255
2009-08-07,0.02646622
2009-08-10,-0.00418106
2009-08-11,-0.03708900
2009-08-12,0.02034873
2009-08-13,0.02065551
2009-08-14,-0.00628087
2009-08-17,-0.04213464
2009-08-18,0.02052789
2009-08-19,-0.00071832
2009-08-20,0.02588070
2009-08-21,0.01962148
2009-08-24,-0.00756022
2009-08-25,0.01246553
2009-08-26,-0.00273585
2009-08-27,0.01028815
2009-08-28,0.00135726
2009-08-31,-0.00338926
2009-09-01,-0.05374176
2009-09-02,-0.00862676
2009-09-03,0.01957909
2009-09-04,0.01137982
2009-09-08,0.00421955
2009-09-09,0.01540592
2009-09-10,0.00827614
2009-09-11,-0.00615616
2009-09-14,0.01307661
2009-09-15,0.00203772
2009-09-16,0.03457679
2009-09-17,-0.00327636
2009-09-18,-0.00151764
2009-09-21,-0.00924653
2009-09-22,0.02266631
2009-09-23,-0.02020843
2009-09-24,-0.01996000
2009-09-25,-0.00950428
2009-09-28,0.03358417
2009-09-29,-0.00464172
2009-09-30,-0.00466349
2009-10-01,-0.04417671
2009-10-02,0.00070031
2009-10-05,0.03149062
2009-10-06,0.01288997
2009-10-07,0.01071673
2009-10-08,0.00132556
2009-10-09,0.00860342
2009-10-12,0.00787383
2009-10-13,-0.00976516
2009-10-14,0.03418765
2009-10-15,-0.00890043
2009-10-16,-0.02373279
2009-10-19,0.00459915
2009-10-20,-0.00784809
2009-10-21,-0.01911732
2009-10-22,0.02957046
2009-10-23,-0.01436064
2009-10-26,-0.02582760
2009-10-27,-0.00747808
2009-10-28,-0.03082199
2009-10-29,0.04169646
2009-10-30,-0.04681173
2009-11-02,0.00854087
2009-11-03,0.00282351
2009-11-04,-0.01407516
2009-11-05,0.02569629
2009-11-06,-0.00417527
2009-11-09,0.03563898
2009-11-10,-0.00337396
2009-11-11,0.01354125
2009-11-12,-0.01870407
2009-11-13,-0.00204203
2009-11-16,0.01091371
2009-11-17,0.00269904
2009-11-18,0.00807531
2009-11-19,-0.01935892
2009-11-20,-0.00612673
2009-11-23,0.01438388
2009-11-24,-0.00742733
2009-11-25,-0.00204077
2009-11-27,-0.02658515
2009-11-30,0.02661079
2009-12-01,0.00068228
2009-12-02,-0.00068182
2009-12-03,-0.02046415
2009-12-04,0.01880233
2009-12-07,-0.01640492
2009-12-08,-0.00903363
2009-12-09,0.00350645
2009-12-10,-0.00139781
2009-12-11,0.00699752
2009-12-14,0.00555977
2009-12-15,-0.01589520
2009-12-16,0.00632048
2009-12-17,-0.01884182
2009-12-18,0.01513417
2009-12-21,0.01476811
2009-12-22,0.00207886
2009-12-23,-0.00414935
2009-12-24,0.00902768
2009-12-28,-0.00344105
2009-12-29,-0.00414388
2009-12-30,0.00069383
2009-12-31,-0.00207912
2010-01-04,0.02013921
2010-01-05,0.01837922
2010-01-06,0.00200572
2010-01-07,0.02134748
2010-01-08,-0.00587835
2010-01-11,0.00065661
2010-01-12,-0.01444505
2010-01-13,0.01132589
2010-01-14,0.00461139
2010-01-15,-0.02032796
2010-01-19,0.01271793
2010-01-20,-0.00264407
2010-01-21,-0.02849561
2010-01-22,-0.03274209
2010-01-25,0.00564163
2010-01-26,-0.01753181
2010-01-27,0.02426861
2010-01-28,-0.00487798
2010-01-29,-0.00700272
2010-02-01,0.01692488
2010-02-02,0.00970886
2010-02-03,-0.01098891
2010-02-04,-0.04305548
2010-02-05,0.01161092
2010-02-08,-0.02008606
2010-02-09,0.01024875
2010-02-10,0.00797115
2010-02-11,0.00215671
2010-02-12,0.00071731
2010-02-16,0.02078846
2010-02-17,0.00351166
2010-02-18,0.00629807
2010-02-19,0.00556303
2010-02-22,0.01313958
2010-02-23,-0.01842967
2010-02-24,0.01738511
2010-02-25,-0.00273418
2010-02-26,0.00616857
2010-03-01,0.00272487
2010-03-02,0.00339638
2010-03-03,0.00067739
2010-03-04,0.01014892
2010-03-05,0.01942403
2010-03-08,0.00197095
2010-03-09,0.00327859
2010-03-10,0.01111097
2010-03-11,0.00840364
2010-03-12,-0.00384637
2010-03-15,0.00000000
2010-03-16,0.01222665
2010-03-17,0.01207896
2010-03-18,-0.00565347
2010-03-19,-0.00658472
2010-03-22,0.00509862
2010-03-23,0.00824319
2010-03-24,0.00062912
2010-03-25,0.00439963
2010-03-26,0.00125194
2010-03-29,0.00124955
2010-03-30,-0.00624217
2010-03-31,0.00188439
2010-04-01,0.00815052
2010-04-05,0.00995027
2010-04-06,0.01046807
2010-04-07,-0.00365659
2010-04-08,0.00795147
2010-04-09,0.00364094
2010-04-12,0.00423182
2010-04-13,0.00060223
2010-04-14,0.02587240
2010-04-15,-0.00410568
2010-04-16,-0.03651338
2010-04-19,0.00977997
2010-04-20,0.01331703
2010-04-21,-0.00597369
2010-04-22,0.00540856
2010-04-23,0.00298840
2010-04-26,-0.01549418
2010-04-27,-0.03389842
2010-04-28,0.01441105
2010-04-29,0.02285375
2010-04-30,-0.02415446
2010-05-03,0.01918267
2010-05-04,-0.02732238
2010-05-05,-0.00561776
2010-05-06,-0.04205929
2010-05-07,-0.01114021
2010-05-10,0.05566628
2010-05-11,-0.00376617
2010-05-12,0.01134183
2010-05-13,-0.01806884
2010-05-14,-0.02601517
2010-05-17,0.00065166
2010-05-18,-0.02864561
2010-05-19,0.00134012
2010-05-20,-0.04618443
2010-05-21,0.03508793
2010-05-24,-0.02847483
2010-05-25,0.00907180
2010-05-26,-0.00691559
2010-05-27,0.04526439
2010-05-28,-0.02198508
2010-06-01,-0.02111726
2010-06-02,0.03131508
2010-06-03,-0.00539806
2010-06-04,-0.04002711
2010-06-07,-0.01978786
2010-06-08,0.02090852
2010-06-09,-0.01059343
2010-06-10,0.03283401
2010-06-11,0.00276399
2010-06-14,-0.00413462
2010-06-15,0.02352934
2010-06-16,0.00067595
2010-06-17,-0.00135188
2010-06-18,0.00549225
2010-06-21,-0.00134898
2010-06-22,-0.01552976
2010-06-23,-0.00480122
2010-06-24,-0.01791868
2010-06-25,0.02736888
2010-06-28,-0.00956308
2010-06-29,-0.03586232
2010-06-30,-0.01216026
2010-07-01,-0.00941327
2010-07-02,-0.01169601
2010-07-06,0.00591735
2010-07-07,0.04411728
2010-07-08,0.00774670
2010-07-09,0.01397617
2010-07-12,0.00137834
2010-07-13,0.02477636
2010-07-14,-0.00738797
2010-07-15,-0.00202904
2010-07-16,-0.04203417
2010-07-19,-0.00070750
2010-07-20,0.01062274
2010-07-21,-0.01611744
2010-07-22,0.02920259
2010-07-23,0.00761228
2010-07-26,0.01373619
2010-07-27,0.00270999
2010-07-28,-0.00878372
2010-07-29,0.00340833
2010-07-30,-0.00067953
2010-08-02,0.02515304
2010-08-03,-0.01127298
2010-08-04,0.00402409
2010-08-05,-0.00400796
2010-08-06,-0.00871967
2010-08-09,0.00541328
2010-08-10,-0.00874838
2010-08-11,-0.03530198
2010-08-12,-0.00703746
2010-08-13,-0.00283469
2010-08-16,-0.00284302
2010-08-17,0.00784043
2010-08-18,0.00424295
2010-08-19,-0.02323930
2010-08-20,-0.00288388
2010-08-23,-0.00650743
2010-08-24,-0.01673968
2010-08-25,0.00296114
2010-08-26,-0.00811817
2010-08-27,0.02157713
2010-08-30,-0.02112139
2010-08-31,0.00892844
2010-09-01,0.03834794
2010-09-02,0.00994344
2010-09-03,0.02109687
2010-09-07,-0.02272740
2010-09-08,0.00986623
2010-09-09,0.01256101
2010-09-10,0.00137834
2010-09-13,0.02133518
2010-09-14,-0.00876017
2010-09-15,0.00339919
2010-09-16,-0.00270999
2010-09-17,-0.00524227
2010-09-20,0.01916473
2010-09-21,-0.00940211
2010-09-22,-0.01627149
2010-09-23,-0.01929708
2010-09-24,0.02670456
2010-09-27,-0.01095148
2010-09-28,0.00207579
2010-09-29,-0.00759659
2010-09-30,-0.00139165
2010-10-01,0.01045298
2010-10-04,-0.00689652
2010-10-05,0.02291649
2010-10-06,-0.00067882
2010-10-07,-0.00407620
2010-10-08,0.00272901
2010-10-11,-0.00136067
2010-10-12,0.01157975
2010-10-13,0.00067371
2010-10-14,-0.01749643
2010-10-15,-0.01712340
2010-10-18,0.02229981
2010-10-19,-0.01363333
2010-10-20,0.00967527
2010-10-21,0.00000000
2010-10-22,-0.00068452
2010-10-25,-0.00342509
2010-10-26,0.00137469
2010-10-27,0.00068653
2010-10-28,0.00000000
2010-10-29,-0.00137174
2010-11-01,0.00000000
2010-11-02,0.00274737
2010-11-03,0.00958874
2010-11-04,0.03324279
2010-11-05,0.02298092
2010-11-08,-0.00770191
2010-11-09,-0.01875818
2010-11-10,0.01120646
2010-11-11,-0.00977850
2010-11-12,-0.01645818
2010-11-15,0.00468520
2010-11-16,-0.01665543
2010-11-17,-0.00677504
2010-11-18,0.01364263
2010-11-19,0.00000000
2010-11-22,-0.01480453
2010-11-23,-0.01571037
2010-11-24,0.01526684
2010-11-26,-0.01435407
2010-11-29,0.00832161
2010-11-30,-0.00550178
2010-12-01,0.02005543
2010-12-02,0.02576246
2010-12-03,0.00330462
2010-12-06,-0.00131727
2010-12-07,0.00131901
2010-12-08,0.01646890
2010-12-09,0.01231380
2010-12-10,0.00896271
2010-12-13,-0.00063422
2010-12-14,-0.00888909
2010-12-15,-0.00832790
2010-12-16,0.00129198
2010-12-17,0.00556833
2010-12-20,0.00064393
2010-12-21,0.01737442
2010-12-22,0.01138518
2010-12-23,-0.00750409
2010-12-27,0.00882134
2010-12-28,0.00000000
2010-12-29,-0.00187377
2010-12-30,-0.00312888
2010-12-31,0.00125541
2011-01-03,0.02194339
2011-01-04,-0.00122703
2011-01-05,0.01167076
2011-01-06,-0.00667866
2011-01-07,-0.00855748
2011-01-10,-0.00246593
2011-01-11,0.00370793
2011-01-12,0.01662576
2011-01-13,-0.00302867
2011-01-14,0.01579599
2011-01-18,-0.00598059
2011-01-19,-0.02226230
2011-01-20,0.00492264
2011-01-21,0.00796081
2011-01-24,-0.00121488
2011-01-25,-0.00182453
2011-01-26,-0.00060952
2011-01-27,0.00853660
2011-01-28,-0.01753319
2011-01-31,0.00923069
2011-02-01,0.02073151
2011-02-02,-0.00776561
2011-02-03,0.00060206
2011-02-04,-0.00060170
2011-02-07,0.01444921
2011-02-08,0.00712142
2011-02-09,-0.00707107
2011-02-10,0.00000000
2011-02-11,0.01364969
2011-02-14,0.00058539
2011-02-15,-0.00117020
2011-02-16,0.00527245
2011-02-17,-0.00116543
2011-02-18,0.00233335
2011-02-22,-0.03084953
2011-02-23,-0.00420421
2011-02-24,-0.00241250
2011-02-25,0.01390541
2011-02-28,0.00477079
2011-03-01,-0.02136527
2011-03-02,-0.00606423
2011-03-03,0.02074428
2011-03-04,-0.01255211
2011-03-07,-0.00665845
2011-03-08,0.02193745
2011-03-09,0.00000000
2011-03-10,-0.02027422
2011-03-11,0.00669527
2011-03-14,-0.00906907
2011-03-15,-0.01159254
2011-03-16,-0.01851837
2011-03-17,0.01194956
2011-03-18,0.01383375
2011-03-21,0.00491694
2011-03-22,-0.00550486
2011-03-23,-0.00245987
2011-03-24,0.00493256
2011-03-25,0.00245395
2011-03-28,-0.00306041
2011-03-29,0.00184179
2011-03-30,0.00796592
2011-03-31,-0.00364741
2011-04-01,0.00854136
2011-04-04,-0.00120939
2011-04-05,-0.00060582
2011-04-06,0.01151493
2011-04-07,-0.00479332
2011-04-08,-0.00903064
2011-04-11,0.00000000
2011-04-12,-0.00364486
2011-04-13,-0.00731717
2011-04-14,-0.00921392
2011-04-15,0.00061987
2011-04-18,-0.01363056
2011-04-19,0.00314068
2011-04-20,0.00250465
2011-04-21,0.00562142
2011-04-25,-0.00124227
2011-04-26,0.00621897
2011-04-27,0.00618065
2011-04-28,0.00798526
2011-04-29,-0.00182832
2011-05-02,-0.00427352
2011-05-03,0.00429186
