Date,XLU
2001-08-15,-0.01249132770
2001-08-16,0.01098500310
2001-08-17,-0.01218294020
2001-08-20,0.00799968400
2001-08-21,0.00033073990
2001-08-22,-0.00165252880
2001-08-23,-0.00231824460
2001-08-24,0.00696989200
2001-08-27,0.00263670020
2001-08-28,-0.00460196690
2001-08-29,-0.00594489050
2001-08-30,-0.01162773130
2001-08-31,0.00067212090
2001-09-04,0.01041334860
2001-09-05,-0.00598410500
2001-09-06,-0.00769225530
2001-09-07,-0.00134869300
2001-09-10,0.01653754560
2001-09-17,-0.00896423960
2001-09-18,0.00703539960
2001-09-19,-0.00765124980
2001-09-20,0.01273895910
2001-09-21,-0.02831948050
2001-09-24,0.00343262420
2001-09-25,0.01505287840
2001-09-26,-0.02392980220
2001-09-27,-0.01243105170
2001-09-28,0.02307702530
2001-10-01,0.00854382010
2001-10-02,0.01084383350
2001-10-03,0.01072763180
2001-10-04,-0.00995036000
2001-10-05,0.00201017330
2001-10-08,0.00936153050
2001-10-09,-0.00496846350
2001-10-10,0.00199683530
2001-10-11,-0.01461767680
2001-10-12,-0.00674301670
2001-10-15,-0.00169715070
2001-10-16,0.00747999270
2001-10-17,-0.00101198090
2001-10-18,-0.01925698180
2001-10-19,0.01722379870
2001-10-22,-0.01896386480
2001-10-23,-0.02554376050
2001-10-24,-0.00885581600
2001-10-25,0.00679022150
2001-10-26,0.00319515110
2001-10-29,-0.00176928310
2001-10-30,-0.01488865150
2001-10-31,-0.00251868740
2001-11-01,0.00829751950
2001-11-02,0.00393566100
2001-11-05,0.00962195770
2001-11-06,0.00423605200
2001-11-07,-0.01300545190
2001-11-08,0.01353248060
2001-11-09,0.00632466040
2001-11-12,-0.00349168230
2001-11-13,-0.00070024540
2001-11-14,-0.01051891960
2001-11-15,-0.00177225500
2001-11-16,0.01064981670
2001-11-19,-0.00245852840
2001-11-20,0.00211227770
2001-11-21,-0.00737830990
2001-11-23,-0.00106194540
2001-11-26,0.00106307440
2001-11-27,-0.01345124240
2001-11-28,-0.01327617300
2001-11-29,-0.00036363590
2001-11-30,-0.00436515030
2001-12-03,0.00182681530
2001-12-04,0.01130560170
2001-12-05,0.00721212600
2001-12-06,-0.00930877630
2001-12-07,0.00108454370
2001-12-10,-0.00685926270
2001-12-11,-0.01599477250
2001-12-12,0.01108278400
2001-12-13,-0.00109615760
2001-12-14,-0.00694985840
2001-12-17,0.00441995450
2001-12-18,0.00916778060
2001-12-19,0.02143886070
2001-12-20,-0.00498029550
2001-12-21,-0.00702613560
2001-12-24,0.00798283220
2001-12-26,-0.00108003820
2001-12-27,0.01333373500
2001-12-28,-0.00355639890
2001-12-31,0.00035692910
2002-01-02,0.01427061120
2002-01-03,0.00527620120
2002-01-04,-0.00454870340
2002-01-07,0.00105401510
2002-01-08,-0.01228911480
2002-01-09,-0.00888754120
2002-01-10,0.00789080690
2002-01-11,-0.00960813200
2002-01-14,0.00934251200
2002-01-15,0.00035551050
2002-01-16,-0.00426996500
2002-01-17,-0.01000684000
2002-01-18,-0.00180532860
2002-01-22,-0.02169963060
2002-01-23,0.01478727640
2002-01-24,-0.00218584090
2002-01-25,-0.00620654570
2002-01-28,0.00000000000
2002-01-29,-0.01285830710
2002-01-30,-0.00111654630
2002-01-31,0.00670635060
2002-02-01,0.00222048960
2002-02-04,-0.01033962380
2002-02-05,-0.01343258200
2002-02-06,-0.02004530250
2002-02-07,0.01428012120
2002-02-08,0.00532736290
2002-02-11,0.00681267810
2002-02-12,0.00000000000
2002-02-13,0.00601496250
2002-02-14,0.00224241100
2002-02-15,-0.00186387140
2002-02-19,-0.01718406580
2002-02-20,0.01254314650
2002-02-21,-0.01989522870
2002-02-22,0.01378784470
2002-02-25,0.01133418950
2002-02-26,-0.00112106360
2002-02-27,0.00673149860
2002-02-28,0.00185743080
2002-03-01,0.02150502450
2002-03-04,0.01197798420
2002-03-05,0.00071744300
2002-03-06,0.01971367340
2002-03-07,-0.00597543000
2002-03-08,-0.00282891710
2002-03-11,0.00319146160
2002-03-12,-0.01025057670
2002-03-13,0.00000000000
2002-03-14,-0.00357210400
2002-03-15,0.00845517660
2002-03-18,0.00465814210
2002-03-19,0.00463588710
2002-03-20,-0.00603426390
