Date,XLI
2001-11-01,0.02075570865
2001-11-02,0.01545343044
2001-11-05,0.01481802721
2001-11-06,0.01420628906
2001-11-07,-0.00233381185
2001-11-08,0.01052969648
2001-11-09,-0.00347336145
2001-11-12,-0.01161896009
2001-11-13,0.02468666569
2001-11-14,0.00497095379
2001-11-15,0.00494705186
2001-11-16,0.00795121182
2001-11-19,0.00901584754
2001-11-20,-0.01340267428
2001-11-21,0.00188649693
2001-11-23,0.01205284242
2001-11-26,0.00483837476
2001-11-27,-0.00666674202
2001-11-28,-0.01565984035
2001-11-29,0.00568140049
2001-11-30,-0.00188294476
2001-12-03,-0.00867955057
2001-12-04,0.01218151958
2001-12-05,0.02143662189
2001-12-06,0.01215040173
2001-12-07,-0.01091371980
2001-12-10,-0.01544659661
2001-12-11,-0.00448230181
2001-12-12,0.00487805462
2001-12-13,-0.00709494700
2001-12-14,-0.01015470005
2001-12-17,0.01519804179
2001-12-18,0.02395174047
2001-12-19,0.00950283858
2001-12-20,-0.00579243100
2001-12-21,0.01128897593
2001-12-24,0.00107997360
2001-12-26,0.00359720936
2001-12-27,-0.00035809844
2001-12-28,0.00573655185
2001-12-31,-0.01247730146
2002-01-02,0.00000000000
2002-01-03,-0.00036118463
2002-01-04,0.00036131513
2002-01-07,-0.00685900232
2002-01-08,-0.00290872688
2002-01-09,-0.00546831897
2002-01-10,-0.01026358588
2002-01-11,-0.01629648621
2002-01-14,-0.01129503202
2002-01-15,0.00114191543
2002-01-16,-0.03385271255
2002-01-17,0.00393644580
2002-01-18,0.00705907096
2002-01-22,0.00584177498
2002-01-23,-0.00503350307
2002-01-24,0.00894984134
2002-01-25,0.01388288578
2002-01-28,-0.00076058452
2002-01-29,-0.03806540704
2002-01-30,0.01107962286
2002-01-31,0.01565595089
2002-02-01,-0.00770682905
2002-02-04,-0.04427272059
2002-02-05,-0.01381490822
2002-02-06,0.00741607481
2002-02-07,0.01186109453
2002-02-08,0.00606311609
2002-02-11,0.02169593092
2002-02-12,-0.00865197918
2002-02-13,0.01071013408
2002-02-14,0.00353214161
2002-02-15,-0.00703979877
2002-02-19,-0.00275629856
2002-02-20,0.01461275717
2002-02-21,-0.00389271196
2002-02-22,0.00976986517
2002-02-25,0.02631594771
2002-02-26,0.00377019960
2002-02-27,0.01202114742
2002-02-28,-0.01262074355
2002-03-01,0.02330849485
2002-03-04,0.03416594230
2002-03-05,-0.01243376271
2002-03-06,0.03021631910
2002-03-07,-0.01187141222
2002-03-08,0.00671363073
2002-03-11,0.00210599375
2002-03-12,-0.00210156786
2002-03-13,-0.01368898371
2002-03-14,0.00106743860
2002-03-15,0.00078416624
2002-03-18,-0.00391835036
2002-03-19,0.01072965768
2002-03-20,-0.01096977753
2002-03-21,-0.02003564256
2002-03-22,-0.00584161588
