Date,XLP
2000-09-13,0.0000000000000
2000-09-14,-0.0104163254715
2000-09-15,-0.0014791140162
2000-09-18,0.0013223088171
2000-09-19,0.0013210161154
2000-09-20,-0.0079157047033
2000-09-21,0.0265957970610
2000-09-22,0.0336789417869
2000-09-25,-0.0087718866977
2000-09-26,-0.0088497616270
2000-09-27,0.0006376671765
2000-09-28,0.0152965100687
2000-09-29,0.0037666977274
2000-10-02,-0.0018762814785
2000-10-03,0.0000000000000
2000-10-04,-0.0081448536646
2000-10-05,0.0233725819485
2000-10-06,-0.0055550927203
2000-10-09,-0.0043453179505
2000-10-10,0.0143397405095
2000-10-11,-0.0012297489899
2000-10-12,0.0061540823897
2000-10-13,-0.0122327026424
2000-10-16,0.0142416448758
2000-10-17,0.0085467848928
2000-10-18,-0.0006053620616
2000-10-19,-0.0181708524587
2000-10-20,0.0067860270686
2000-10-23,0.0104164306485
2000-10-24,0.0030323176180
2000-10-25,0.0235792097148
2000-10-26,0.0017719895643
2000-10-27,-0.0112029036383
2000-10-30,0.0232559404495
2000-10-31,-0.0034968210640
2000-11-01,-0.0011689706995
2000-11-02,-0.0076115090818
2000-11-03,-0.0053098693981
2000-11-06,0.0189798920326
2000-11-07,-0.0098954030351
2000-11-08,0.0229278166139
2000-11-09,0.0011496049579
2000-11-10,0.0051663810969
2000-11-13,-0.0296970259842
2000-11-14,0.0123598877312
2000-11-15,0.0023253745131
2000-11-16,0.0023201503703
2000-11-17,0.0000000000000
2000-11-20,-0.0028928361027
2000-11-21,0.0168308277016
2000-11-22,-0.0034248561612
2000-11-24,-0.0103094851015
2000-11-27,0.0202546774234
2000-11-28,0.0107772683956
2000-11-29,0.0101013225570
2000-11-30,-0.0172221835338
2000-12-01,-0.0146978093037
2000-12-04,0.0189330734884
2000-12-05,-0.0078833391285
2000-12-06,-0.0192963223067
2000-12-07,0.0144676429485
2000-12-08,-0.0039929959611
2000-12-11,-0.0137454932763
2000-12-12,0.0040648776458
2000-12-13,0.0225563978019
2000-12-14,-0.0073528693827
2000-12-15,-0.0045034519479
2000-12-18,0.0057410693619
2000-12-19,0.0097027439539
2000-12-20,0.0022609462704
2000-12-21,-0.0033834655104
2000-12-22,-0.0039616446778
2000-12-26,0.0198862307185
2000-12-27,0.0066857346749
2000-12-28,0.0149414285803
2000-12-29,-0.0032716745104
2001-01-02,-0.0131290655003
2001-01-03,-0.0460091002389
2001-01-04,-0.0395121956763
2001-01-05,0.0066549487410
2001-01-08,0.0066108356417
2001-01-09,0.0107461344551
2001-01-10,-0.0059059597222
2001-01-11,-0.0196085939946
2001-01-12,-0.0012117967659
2001-01-16,0.0139569915394
2001-01-17,-0.0113718592835
2001-01-18,0.0078691889053
2001-01-19,-0.0078077482593
2001-01-22,0.0060537823515
2001-01-23,0.0066183192115
2001-01-24,-0.0035860553619
2001-01-25,0.0209956039354
2001-01-26,-0.0099884200476
2001-01-29,-0.0082846180111
2001-01-30,0.0114899933463
2001-01-31,0.0026502756333
2001-02-01,0.0086855996103
2001-02-02,0.0063653123601
2001-02-05,-0.0007441437620
2001-02-06,0.0044676755304
2001-02-07,0.0018531809466
2001-02-08,-0.0029601701592
2001-02-09,0.0081632474859
2001-02-12,0.0084652492340
2001-02-13,-0.0135031713003
2001-02-14,-0.0092488781632
2001-02-15,-0.0089622137116
2001-02-16,0.0033905680739
2001-02-20,0.0048824618758
2001-02-21,-0.0029896375980
2001-02-22,-0.0074965344679
2001-02-23,-0.0075521759501
2001-02-26,0.0095126526613
2001-02-27,0.0007536153985
2001-02-28,0.0033896939376
2001-03-01,-0.0093841669143
