Date,XLY
2006-08-28,0.0099260005
2006-08-29,0.0073706868
2006-08-30,0.0006095863
2006-08-31,0.0030473193
2006-09-01,0.0082014592
2006-09-05,0.0030128770
2006-09-06,-0.0123157585
2006-09-07,0.0033453340
2006-09-08,0.0090935726
2006-09-11,0.0078101445
2006-09-12,0.0232493580
2006-09-13,0.0040778737
2006-09-14,-0.0026106917
2006-09-15,0.0042546884
2006-09-18,-0.0052236922
2006-09-19,0.0020420663
2006-09-20,0.0072779071
2006-09-21,-0.0054914595
2006-09-22,-0.0008712826
2006-09-25,0.0154156040
2006-09-26,0.0085937704
2006-09-27,-0.0017042319
2006-09-28,-0.0002845520
2006-09-29,-0.0054069004
2006-10-02,0.0022889280
2006-10-03,0.0085640916
2006-10-04,0.0144353642
2006-10-05,0.0027899009
2006-10-06,-0.0019478809
2006-10-09,0.0069699082
2006-10-10,0.0060909336
2006-10-11,-0.0024763139
2006-10-12,0.0132410174
2006-10-13,-0.0027224627
2006-10-16,-0.0008187393
2006-10-17,-0.0035525901
2006-10-18,0.0008229891
2006-10-19,-0.0005483834
2006-10-20,-0.0013701989
2006-10-23,0.0131758938
2006-10-24,0.0037927954
2006-10-25,-0.0035085371
2006-10-26,0.0138136252
2006-10-27,-0.0098850491
2006-10-30,0.0062060362
2006-10-31,-0.0021454878
2006-11-01,-0.0077933944
2006-11-02,-0.0010831210
2006-11-03,-0.0075921489
2006-11-06,0.0122944939
2006-11-07,0.0026993054
2006-11-08,0.0048450629
2006-11-09,-0.0032146390
2006-11-10,0.0032250062
2006-11-13,0.0013394811
2006-11-14,0.0109685452
2006-11-15,0.0037046960
2006-11-16,0.0065907650
2006-11-17,-0.0018331289
2006-11-20,-0.0039359766
2006-11-21,0.0028976095
2006-11-22,0.0021013410
2006-11-24,-0.0052421323
2006-11-27,-0.0144927797
2006-11-28,-0.0005349305
2006-11-29,0.0069551566
2006-11-30,0.0010631993
2006-12-01,-0.0013271024
2006-12-04,0.0106299719
2006-12-05,0.0084146132
2006-12-06,-0.0007826752
2006-12-07,-0.0046967885
2006-12-08,0.0020972633
2006-12-11,0.0036632667
2006-12-12,-0.0054749536
2006-12-13,0.0052428866
2006-12-14,0.0104298648
2006-12-15,-0.0041953637
2006-12-18,-0.0007802833
2006-12-19,0.0005207402
2006-12-20,-0.0002603589
2006-12-21,-0.0044232748
2006-12-22,-0.0007842517
2006-12-26,0.0031388439
2006-12-27,0.0065188589
2006-12-28,-0.0010361904
2006-12-29,-0.0051867596
2007-01-03,0.0041711291
2007-01-04,-0.0002598182
2007-01-05,-0.0067517540
2007-01-08,0.0015692267
2007-01-09,0.0054814740
2007-01-10,0.0051919282
2007-01-11,0.0111056202
2007-01-12,0.0028097201
2007-01-16,0.0035659106
2007-01-17,0.0000000000
2007-01-18,0.0055833900
2007-01-19,-0.0002522429
2007-01-22,-0.0063112522
2007-01-23,0.0035561526
2007-01-24,0.0037981938
2007-01-25,-0.0158893348
2007-01-26,-0.0048690033
2007-01-29,0.0025752236
2007-01-30,0.0028255987
2007-01-31,0.0107581091
2007-02-01,0.0035480800
2007-02-02,0.0027776407
2007-02-05,-0.0032738005
2007-02-06,0.0035374436
2007-02-07,0.0047831931
2007-02-08,-0.0020050457
2007-02-09,-0.0092889413
2007-02-12,-0.0048151649
2007-02-13,0.0086581098
2007-02-14,0.0053015737
2007-02-15,0.0032648776
2007-02-16,-0.0012514540
2007-02-20,0.0072678094
2007-02-21,-0.0039811139
2007-02-22,-0.0022481278
2007-02-23,-0.0022528343
2007-02-26,-0.0085326589
2007-02-27,-0.0344217060
2007-02-28,0.0034075459
2007-03-01,-0.0057465334
2007-03-02,-0.0073574342
2007-03-05,-0.0132341108
2007-03-06,0.0171671279
2007-03-07,-0.0010544569
2007-03-08,0.0079192665
2007-03-09,0.0020958043
2007-03-12,-0.0013073880
2007-03-13,-0.0183194824
2007-03-14,-0.0018663292
2007-03-15,0.0021367808
2007-03-16,-0.0035243068
2007-03-19,0.0147371977
2007-03-20,0.0073935773
2007-03-21,0.0157274845
2007-03-22,-0.0028386271
2007-03-23,0.0005177937
2007-03-26,-0.0049148439
2007-03-27,-0.0062384090
2007-03-28,-0.0112479140
2007-03-29,0.0034390159
2007-03-30,0.0026367706
2007-04-02,0.0034182165
2007-04-03,0.0128407189
2007-04-04,-0.0028458476
2007-04-05,0.0080432049
2007-04-09,-0.0007724769
2007-04-10,0.0020611110
2007-04-11,-0.0077122032
2007-04-12,0.0069947561
2007-04-13,0.0007719875
2007-04-16,0.0100260113
2007-04-17,0.0040713905
2007-04-18,-0.0007600636
2007-04-19,-0.0078638971
2007-04-20,0.0117617467
2007-04-23,-0.0020218035
2007-04-24,-0.0035450599
2007-04-25,0.0101653531
2007-04-26,-0.0015091033
2007-04-27,-0.0065508334
2007-04-30,-0.0126811244
2007-05-01,0.0028254713
2007-05-02,0.0115266068
2007-05-03,-0.0020255673
2007-05-04,0.0022833808
2007-05-07,0.0000000000
2007-05-08,-0.0043035656
2007-05-09,0.0061020887
2007-05-10,-0.0108668060
2007-05-11,0.0040878176
2007-05-14,0.0000000000
2007-05-15,-0.0035624416
2007-05-16,0.0035751779
2007-05-17,0.0015265959
2007-05-18,0.0091467048
2007-05-21,0.0037761333
2007-05-22,-0.0010034001
2007-05-23,0.0005027728
2007-05-24,-0.0080306568
2007-05-25,0.0035418351
2007-05-29,-0.0007564191
2007-05-30,0.0090817349
2007-05-31,0.0025006160
2007-06-01,0.0057351017
2007-06-04,0.0019837037
2007-06-05,-0.0059392408
2007-06-06,-0.0126963079
2007-06-07,-0.0186587017
2007-06-08,0.0128471857
2007-06-11,-0.0032973241
2007-06-12,-0.0081451182
2007-06-13,0.0115474057
2007-06-14,0.0071034974
2007-06-15,0.0050464721
2007-06-18,-0.0042681843
2007-06-19,0.0032780446
2007-06-20,-0.0017592049
2007-06-21,-0.0017625449
2007-06-22,-0.0065574424
2007-06-25,-0.0040617529
2007-06-26,-0.0068826700
2007-06-27,0.0102667002
2007-06-28,-0.0020325761
2007-06-29,0.0012729815
2007-07-02,0.0053397976
2007-07-03,0.0015171831
2007-07-05,0.0053032692
2007-07-06,0.0090430943
2007-07-09,-0.0037343899
2007-07-10,-0.0177412069
2007-07-11,0.0058511601
2007-07-12,0.0078398735
2007-07-13,0.0050190624
2007-07-16,-0.0039946984
2007-07-17,0.0010023816
2007-07-18,-0.0012523782
2007-07-19,0.0022568209
2007-07-20,-0.0127592889
2007-07-23,0.0015207417
2007-07-24,-0.0156889734
2007-07-25,-0.0033414779
2007-07-26,-0.0294044613
2007-07-27,-0.0156789307
2007-07-30,0.0143089614
2007-07-31,-0.0151717642
2007-08-01,0.0013514888
2007-08-02,0.0126855315
2007-08-03,-0.0306506109
2007-08-06,0.0159477545
2007-08-07,0.0056832233
2007-08-08,0.0113024699
2007-08-09,-0.0282067273
2007-08-10,-0.0043809549
2007-08-13,0.0055006831
2007-08-14,-0.0254375143
2007-08-15,-0.0106652479
2007-08-16,0.0014186848
2007-08-17,0.0070815877
2007-08-20,0.0053448607
2007-08-21,0.0067154132
2007-08-22,0.0133403080
2007-08-23,-0.0038397249
2007-08-24,0.0200990287
2007-08-27,-0.0137649420
2007-08-28,-0.0240834546
2007-08-29,0.0314074261
2007-08-30,-0.0040779099
2007-08-31,0.0163795345
2007-09-04,0.0013435876
2007-09-05,-0.0158265719
2007-09-06,0.0024528773
2007-09-07,-0.0239256695
2007-09-10,-0.0052927180
2007-09-11,0.0112012841
2007-09-12,0.0005543482
2007-09-13,0.0138387361
2007-09-14,0.0065521843
2007-09-17,-0.0122053454
2007-09-18,0.0389897380
2007-09-19,0.0018496101
2007-09-20,-0.0197834508
2007-09-21,0.0003501848
2007-09-24,-0.0083559540
2007-09-25,-0.0130465550
2007-09-26,0.0143209460
2007-09-27,-0.0048870221
2007-09-28,0.0049110224
2007-10-01,0.0130328332
2007-10-02,-0.0002680349
2007-10-03,0.0056301456
2007-10-04,-0.0050653498
2007-10-05,0.0222404211
2007-10-08,-0.0065531398
2007-10-09,0.0015830164
2007-10-10,-0.0042152477
2007-10-11,-0.0044972429
2007-10-12,0.0050491968
2007-10-15,-0.0158644386
2007-10-16,-0.0032244821
2007-10-17,0.0010784645
2007-10-18,-0.0091546092
2007-10-19,-0.0222822594
2007-10-22,0.0088934046
2007-10-23,0.0046832754
2007-10-24,-0.0032903050
2007-10-25,-0.0060524660
2007-10-26,0.0116246705
2007-10-29,0.0027363098
2007-10-30,-0.0030017044
2007-10-31,0.0030107418
2007-11-01,-0.0253752852
2007-11-02,-0.0005600647
2007-11-05,-0.0134455896
2007-11-06,0.0088018500
2007-11-07,-0.0205456651
2007-11-08,-0.0028732622
2007-11-09,-0.0227668429
2007-11-12,0.0014742317
2007-11-13,0.0276799770
2007-11-14,-0.0157594302
2007-11-15,-0.0096069700
2007-11-16,-0.0002942352
2007-11-19,-0.0220523745
2007-11-20,0.0009020902
2007-11-21,-0.0096123266
2007-11-23,0.0175917317
2007-11-26,-0.0259314720
2007-11-27,0.0159118580
2007-11-28,0.0388553926
2007-11-29,-0.0098579940
2007-11-30,0.0146411494
2007-12-03,-0.0051943177
2007-12-04,-0.0031914044
2007-12-05,-0.0014553393
2007-12-06,0.0087441392
2007-12-07,0.0083790884
2007-12-10,0.0005727811
2007-12-11,-0.0320732705
2007-12-12,0.0032545966
2007-12-13,-0.0064879720
2007-12-14,-0.0130600112
2007-12-17,-0.0093234817
2007-12-18,0.0094112271
2007-12-19,-0.0090229686
2007-12-20,0.0048557031
2007-12-21,0.0019775640
2007-12-24,0.0185185338
2007-12-26,-0.0032785724
2007-12-27,-0.0140551372
2007-12-28,-0.0045496734
2007-12-31,-0.0036560505
2008-01-02,-0.0152907596
2008-01-03,-0.0111799256
2008-01-04,-0.0314072325
2008-01-07,0.0035669763
2008-01-08,-0.0193863051
2008-01-09,0.0072487805
2008-01-10,0.0140661422
2008-01-11,-0.0238709082
2008-01-14,0.0095837828
2008-01-15,-0.0183310513
2008-01-16,0.0056686214
2008-01-17,-0.0165782021
2008-01-18,-0.0047198506
2008-01-22,0.0196474911
2008-01-23,0.0365447719
2008-01-24,0.0099359280
2008-01-25,-0.0206283744
2008-01-28,0.0165262820
2008-01-29,0.0031875163
2008-01-30,-0.0063548891
2008-01-31,0.0418932302
2008-02-01,0.0089013272
2008-02-04,-0.0142990087
2008-02-05,-0.0280863475
2008-02-06,-0.0107972363
2008-02-07,0.0192617995
2008-02-08,-0.0056693939
2008-02-11,0.0104528156
2008-02-12,0.0018809492
2008-02-13,0.0128285486
2008-02-14,-0.0095766519
2008-02-15,0.0053024699
2008-02-19,-0.0114800138
2008-02-20,0.0138106727
2008-02-21,-0.0238395846
2008-02-22,0.0218841025
2008-02-25,0.0133458107
2008-02-26,0.0098010626
2008-02-27,-0.0021230736
2008-02-28,-0.0237082424
2008-02-29,-0.0249066858
2008-03-03,-0.0022351474
2008-03-04,-0.0015998785
2008-03-05,0.0003207077
2008-03-06,-0.0243513458
2008-03-07,-0.0095239062
2008-03-10,-0.0116047141
2008-03-11,0.0271722316
2008-03-12,-0.0055520278
2008-03-13,0.0009853559
2008-03-14,-0.0144358028
2008-03-17,-0.0133155475
2008-03-18,0.0394739660
2008-03-19,-0.0133076833
2008-03-20,0.0293148026
2008-03-24,0.0332802137
2008-03-25,-0.0080521606
2008-03-26,-0.0187324455
2008-03-27,-0.0095448182
2008-03-28,-0.0192741672
2008-03-31,0.0062233767
2008-04-01,0.0449217643
2008-04-02,0.0000000000
2008-04-03,0.0031153702
2008-04-04,-0.0046584874
2008-04-07,-0.0037442912
2008-04-08,-0.0021919606
2008-04-09,-0.0219713082
2008-04-10,0.0105905602
2008-04-11,-0.0184186663
2008-04-14,-0.0071171606
2008-04-15,-0.0013031619
2008-04-16,0.0221855052
2008-04-17,0.0044687796
2008-04-18,0.0190657074
2008-04-21,0.0000000000
2008-04-22,-0.0143436736
2008-04-23,-0.0003164669
2008-04-24,0.0139241050
2008-04-25,0.0099875005
2008-04-28,-0.0012359101
2008-04-29,0.0080446139
2008-04-30,-0.0346839034
2008-05-01,0.0575514974
2008-05-02,-0.0021043790
2008-05-05,-0.0111483068
2008-05-06,0.0042658652
2008-05-07,-0.0188107930
2008-05-08,0.0015462893
2008-05-09,-0.0058660710
2008-05-12,0.0204968980
2008-05-13,0.0036519222
2008-05-14,0.0112189374
2008-05-15,0.0095951155
2008-05-16,-0.0068311008
2008-05-19,0.0002992892
2008-05-20,-0.0155455983
2008-05-21,-0.0212574612
2008-05-22,-0.0043434801
2008-05-23,-0.0121532969
2008-05-27,0.0075710385
2008-05-28,0.0000000000
2008-05-29,0.0194111017
2008-05-30,-0.0076781928
2008-06-02,-0.0099038935
2008-06-03,0.0012502781
2008-06-04,0.0059318559
2008-06-05,0.0130357644
2008-06-06,-0.0422795129
2008-06-09,-0.0006400579
2008-06-10,0.0038412234
2008-06-11,-0.0210457740
2008-06-12,0.0081432323
2008-06-13,0.0248788741
2008-06-16,-0.0031527658
2008-06-17,-0.0101200137
2008-06-18,-0.0220447689
2008-06-19,0.0127411841
2008-06-20,-0.0293964389
2008-06-23,-0.0173453170
2008-06-24,0.0040735398
2008-06-25,0.0074375999
2008-06-26,-0.0234902675
2008-06-27,-0.0168384593
2008-06-30,-0.0045437315
2008-07-01,-0.0126403467
2008-07-02,-0.0110242421
2008-07-03,0.0086298624
2008-07-07,-0.0114081451
2008-07-08,0.0259645336
2008-07-09,-0.0210896140
2008-07-10,-0.0175940558
2008-07-11,-0.0208334987
2008-07-14,-0.0052256523
2008-07-15,0.0000000000
2008-07-16,0.0401500164
2008-07-17,0.0046896154
2008-07-18,0.0308799671
2008-07-21,-0.0177638285
2008-07-22,0.0265957679
2008-07-23,0.0193433962
2008-07-24,-0.0213488630
2008-07-25,-0.0155816567
2008-07-28,-0.0235665772
2008-07-29,0.0356630268
2008-07-30,-0.0010435038
2008-07-31,-0.0066158426
2008-08-01,-0.0098139796
2008-08-04,0.0074334363
2008-08-05,0.0446241857
2008-08-06,-0.0050453350
2008-08-07,-0.0196077669
2008-08-08,0.0475858688
2008-08-11,0.0306124211
2008-08-12,-0.0130951415
2008-08-13,-0.0161810993
2008-08-14,0.0151318365
2008-08-15,0.0116655291
2008-08-18,-0.0169763744
2008-08-19,-0.0185725926
2008-08-20,-0.0122846512
2008-08-21,0.0080673084
2008-08-22,0.0233412596
2008-08-25,-0.0280222332
2008-08-26,0.0077105093
2008-08-27,0.0029943196
2008-08-28,0.0232169519
2008-08-29,-0.0113453442
2008-09-02,0.0196724225
2008-09-03,0.0051445931
2008-09-04,-0.0332697152
2008-09-05,0.0019857612
2008-09-08,0.0452440581
2008-09-09,-0.0189569626
2008-09-10,-0.0103062851
2008-09-11,0.0152947639
2008-09-12,0.0000000000
2008-09-15,-0.0336535781
2008-09-16,0.0066331923
2008-09-17,-0.0395387161
2008-09-18,0.0257287320
2008-09-19,0.0135931276
2008-09-22,-0.0410596135
2008-09-23,-0.0141574869
2008-09-24,-0.0035025811
2008-09-25,0.0179261687
2008-09-26,0.0100136687
2008-09-29,-0.0666665414
2008-09-30,0.0219779052
2008-10-01,0.0000000000
2008-10-02,-0.0362003847
2008-10-03,-0.0349572540
2008-10-06,-0.0281312280
2008-10-07,-0.0642345696
2008-10-08,-0.0194917523
2008-10-09,-0.0635260932
2008-10-10,0.0212272095
2008-10-13,0.0393129061
2008-10-14,0.0060871938
2008-10-15,-0.1162490553
2008-10-16,0.0660149910
2008-10-17,0.0201837135
2008-10-20,0.0053954322
2008-10-21,-0.0111807156
2008-10-22,-0.0682950660
2008-10-23,0.0000000000
2008-10-24,-0.0572812888
2008-10-27,-0.0149329033
2008-10-28,0.0977516531
2008-10-29,0.0204760328
2008-10-30,0.0303316625
2008-10-31,0.0407609202
2008-11-03,-0.0287207492
2008-11-04,0.0394265567
2008-11-05,-0.0551723717
2008-11-06,-0.0529197537
2008-11-07,0.0173409727
2008-11-10,-0.0232005516
2008-11-11,-0.0349009991
2008-11-12,-0.0607734274
2008-11-13,0.0780755416
2008-11-14,-0.0486112928
2008-11-17,-0.0286756591
2008-11-18,-0.0048309603
2008-11-19,-0.0641853055
2008-11-20,-0.0587897476
2008-11-21,0.0685851950
2008-11-24,0.0785101408
2008-11-25,0.0127521720
2008-11-26,0.0587619948
2008-11-28,0.0153613844
2008-12-01,-0.0873597438
2008-12-02,0.0465246623
2008-12-03,0.0357688540
2008-12-04,0.0108531383
2008-12-05,0.0292827705
2008-12-08,0.0374582821
2008-12-09,-0.0201094415
2008-12-10,0.0233209173
2008-12-11,-0.0423884632
2008-12-12,-0.0033317091
2008-12-15,-0.0033425672
2008-12-16,0.0531860353
2008-12-17,0.0054597889
2008-12-18,-0.0280545928
2008-12-19,-0.0041279004
2008-12-22,-0.0268487322
2008-12-23,-0.0106483108
2008-12-24,0.0073384563
2008-12-26,0.0111701387
2008-12-29,-0.0192121839
2008-12-30,0.0377079151
2008-12-31,0.0179332377
2009-01-02,0.0500695482
2009-01-05,-0.0044150743
2009-01-06,0.0168515190
2009-01-07,-0.0396860677
2009-01-08,0.0059035083
2009-01-09,-0.0306994257
2009-01-12,-0.0237540405
2009-01-13,-0.0128818457
2009-01-14,-0.0391494107
2009-01-15,0.0246477701
2009-01-16,0.0117822266
2009-01-20,-0.0587094807
2009-01-21,0.0304125064
2009-01-22,-0.0125059970
2009-01-23,-0.0030398859
2009-01-26,0.0071138886
2009-01-27,-0.0030269725
2009-01-28,0.0425099816
2009-01-29,-0.0402912336
2009-01-30,-0.0247851397
2009-02-02,-0.0093360408
2009-02-03,0.0282718893
2009-02-04,-0.0218938408
2009-02-05,0.0187403638
2009-02-06,0.0286149590
2009-02-09,-0.0029803578
2009-02-10,-0.0473340498
2009-02-11,0.0078446602
2009-02-12,0.0015570454
2009-02-13,-0.0160624112
2009-02-17,-0.0379148869
2009-02-18,-0.0065678089
2009-02-19,-0.0104681437
2009-02-20,-0.0066816868
2009-02-23,-0.0224214561
2009-02-24,0.0435779119
2009-02-25,-0.0093408381
2009-02-26,-0.0210760203
2009-02-27,-0.0067986502
2009-03-02,-0.0376497935
2009-03-03,-0.0077061186
2009-03-04,0.0221029097
2009-03-05,-0.0467562766
2009-03-06,0.0006133503
2009-03-09,-0.0128677650
2009-03-10,0.0614521581
2009-03-11,0.0157898875
2009-03-12,0.0368449496
2009-03-13,0.0116597182
2009-03-16,-0.0235996614
2009-03-17,0.0483414386
2009-03-18,0.0316356497
2009-03-19,-0.0109148605
2009-03-20,-0.0199704503
2009-03-23,0.0706200311
2009-03-24,-0.0130918098
2009-03-25,0.0071430499
2009-03-26,0.0460988879
2009-03-27,-0.0266345153
2009-03-30,-0.0298506014
2009-03-31,0.0076927873
2009-04-01,0.0183201930
2009-04-02,0.0549725524
2009-04-03,0.0132637226
2009-04-06,-0.0140249327
2009-04-07,-0.0293980301
2009-04-08,0.0283344156
2009-04-09,0.0408548396
2009-04-13,0.0004565078
2009-04-14,-0.0223543020
2009-04-15,0.0032671846
2009-04-16,0.0348834043
2009-04-17,0.0121350759
2009-04-20,-0.0381886344
2009-04-21,0.0166202313
2009-04-22,0.0099912720
2009-04-23,0.0000000000
2009-04-24,0.0247303323
2009-04-27,-0.0131639775
2009-04-28,0.0000000000
2009-04-29,0.0182302246
2009-04-30,0.0170307932
2009-05-01,-0.0047230004
2009-05-04,0.0323553963
2009-05-05,-0.0004180209
2009-05-06,0.0104515128
2009-05-07,-0.0219279018
2009-05-08,0.0148053261
2009-05-11,-0.0175072879
2009-05-12,-0.0212133239
2009-05-13,-0.0351103948
2009-05-14,0.0013477303
2009-05-15,-0.0071783069
2009-05-18,0.0492543964
2009-05-19,-0.0038757826
2009-05-20,-0.0108089782
2009-05-21,-0.0236011797
2009-05-22,0.0107430286
2009-05-26,0.0336579166
2009-05-27,-0.0218502186
2009-05-28,-0.0039422937
2009-05-29,0.0167105674
2009-06-01,0.0480097938
2009-06-02,0.0082547630
2009-06-03,-0.0130986369
2009-06-04,0.0020735419
2009-06-05,-0.0062083751
2009-06-08,0.0091623536
2009-06-09,0.0057785486
2009-06-10,-0.0147723528
2009-06-11,-0.0049979010
2009-06-12,-0.0012557272
2009-06-15,-0.0201173321
2009-06-16,-0.0252351669
2009-06-17,0.0140411301
2009-06-18,-0.0030289733
2009-06-19,0.0081946702
2009-06-22,-0.0298315322
2009-06-23,-0.0102497421
2009-06-24,0.0058529382
2009-06-25,0.0349153942
2009-06-26,-0.0069205142
2009-06-29,0.0126305903
2009-06-30,-0.0073121161
2009-07-01,0.0064995937
2009-07-02,-0.0404648327
2009-07-06,0.0049345317
2009-07-07,-0.0267853490
2009-07-08,0.0082565963
2009-07-09,0.0072795030
2009-07-10,-0.0018065419
2009-07-13,0.0162896035
2009-07-14,0.0155832280
2009-07-15,0.0276195218
2009-07-16,0.0123721372
2009-07-17,0.0016853994
2009-07-20,0.0210350436
2009-07-21,0.0000000000
2009-07-22,0.0070042379
2009-07-23,0.0233223924
2009-07-24,-0.0007995251
2009-07-27,0.0040016523
2009-07-28,-0.0031887273
2009-07-29,-0.0051978554
2009-07-30,0.0156753202
2009-07-31,0.0000000000
2009-08-03,0.0205778169
2009-08-04,0.0042651269
2009-08-05,-0.0084939368
2009-08-06,-0.0007787544
2009-08-07,0.0327355078
2009-08-10,-0.0090567552
2009-08-11,-0.0106623322
2009-08-12,0.0073130705
2009-08-13,0.0026750686
2009-08-14,-0.0137198275
2009-08-17,-0.0316845088
2009-08-18,0.0111733100
2009-08-19,0.0102602348
2009-08-20,0.0074219848
2009-08-21,0.0205505133
2009-08-24,-0.0072188643
2009-08-25,0.0103329043
2009-08-26,0.0056821317
2009-08-27,0.0018830682
2009-08-28,0.0003758453
2009-08-31,-0.0169108311
2009-09-01,-0.0179664119
2009-09-02,-0.0050604494
2009-09-03,0.0105634235
2009-09-04,0.0181960837
2009-09-08,0.0087454073
2009-09-09,0.0105540325
2009-09-10,0.0134279189
2009-09-11,-0.0033125738
2009-09-14,0.0033235834
2009-09-15,0.0047841611
2009-09-16,0.0190478441
2009-09-17,-0.0010782550
2009-09-18,0.0036098408
2009-09-21,-0.0039569217
2009-09-22,0.0039726411
2009-09-23,-0.0143884162
2009-09-24,-0.0094887764
2009-09-25,-0.0058955619
2009-09-28,0.0189029029
2009-09-29,0.0047287925
2009-09-30,-0.0054307784
2009-10-01,-0.0218418981
2009-10-02,-0.0126531695
2009-10-05,0.0154538403
2009-10-06,0.0152189515
2009-10-07,0.0007311403
2009-10-08,0.0160761408
2009-10-09,-0.0003596882
2009-10-12,0.0050360446
2009-10-13,0.0017897449
2009-10-14,0.0125046038
2009-10-15,0.0014109962
2009-10-16,-0.0017617952
2009-10-19,0.0112957617
2009-10-20,-0.0101225258
2009-10-21,-0.0130462045
2009-10-22,0.0132186578
2009-10-23,-0.0038783436
2009-10-26,-0.0060177561
2009-10-27,-0.0170941633
2009-10-28,-0.0282607573
2009-10-29,0.0268455048
2009-10-30,-0.0261436649
2009-11-02,0.0096944890
2009-11-03,0.0007384722
2009-11-04,0.0003687733
2009-11-05,0.0272961607
2009-11-06,0.0089766145
2009-11-09,0.0217083844
2009-11-10,0.0034830885
2009-11-11,0.0010409336
2009-11-12,-0.0110952168
2009-11-13,0.0175312211
2009-11-16,0.0161958899
2009-11-17,-0.0081384027
2009-11-18,-0.0027351775
2009-11-19,-0.0113131244
2009-11-20,-0.0052007662
2009-11-23,0.0087139117
2009-11-24,-0.0010367725
2009-11-25,0.0096852116
2009-11-27,-0.0195270247
2009-11-30,0.0000000000
2009-12-01,0.0157231859
2009-12-02,0.0030958958
2009-12-03,-0.0068588320
2009-12-04,0.0065609538
2009-12-07,0.0030875173
2009-12-08,-0.0075241821
2009-12-09,0.0000000000
2009-12-10,0.0155067057
2009-12-11,0.0098403244
2009-12-14,0.0077286406
2009-12-15,-0.0013335188
2009-12-16,0.0010014650
2009-12-17,-0.0120081184
2009-12-18,0.0051259119
2009-12-21,0.0128333855
2009-12-22,-0.0006667269
2009-12-23,0.0063395010
2009-12-24,0.0006631200
2009-12-28,-0.0006626806
2009-12-29,0.0033157892
2009-12-30,-0.0069401265
2009-12-31,-0.0093176275
2010-01-04,0.0077260506
2010-01-05,0.0036666491
2010-01-06,0.0013283665
2010-01-07,0.0082918626
2010-01-08,-0.0003290549
2010-01-11,-0.0019741167
2010-01-12,-0.0128586994
2010-01-13,0.0113561797
2010-01-14,0.0000000000
2010-01-15,-0.0099077186
2010-01-19,0.0133424090
2010-01-20,-0.0134957044
2010-01-21,-0.0126793442
2010-01-22,-0.0192632812
2010-01-25,0.0051687316
2010-01-26,0.0013712904
2010-01-27,0.0017115607
2010-01-28,-0.0058098933
2010-01-29,-0.0061874834
2010-02-01,0.0127983430
2010-02-02,0.0140024423
2010-02-03,0.0006736943
2010-02-04,-0.0289462809
2010-02-05,-0.0027729612
2010-02-08,-0.0062568583
2010-02-09,0.0153902074
2010-02-10,-0.0041335143
2010-02-11,0.0117603401
2010-02-12,0.0000000000
2010-02-16,0.0160684103
2010-02-17,0.0080754801
2010-02-18,0.0063418462
2010-02-19,0.0023216142
2010-02-22,-0.0003307509
2010-02-23,-0.0059583152
2010-02-24,0.0129870830
2010-02-25,0.0016434807
2010-02-26,0.0016410460
2010-03-01,0.0157274913
2010-03-02,-0.0051615431
2010-03-03,0.0029184662
2010-03-04,0.0090527475
2010-03-05,0.0185839445
2010-03-08,0.0025164403
2010-03-09,-0.0015689212
2010-03-10,0.0021998410
2010-03-11,0.0072122190
2010-03-12,0.0028020213
2010-03-15,-0.0012419378
2010-03-16,0.0074603259
2010-03-17,0.0049368500
2010-03-18,-0.0003071314
2010-03-19,-0.0030153352
2010-03-22,0.0104936655
2010-03-23,0.0039705981
2010-03-24,-0.0039548948
2010-03-25,0.0058034893
2010-03-26,0.0039476878
2010-03-29,0.0015121143
2010-03-30,-0.0009056376
2010-03-31,-0.0072552107
2010-04-01,0.0070034798
2010-04-05,0.0120957002
2010-04-06,0.0014940671
2010-04-07,-0.0035802079
2010-04-08,0.0095808096
2010-04-09,0.0074140737
2010-04-12,0.0000000000
2010-04-13,0.0052986367
2010-04-14,0.0155195305
2010-04-15,0.0043256858
2010-04-16,-0.0132073629
2010-04-19,0.0017458010
2010-04-20,0.0121987474
2010-04-21,0.0045914995
2010-04-22,0.0179944370
2010-04-23,0.0008415399
2010-04-26,0.0078502351
2010-04-27,-0.0289295228
2010-04-28,-0.0034372342
2010-04-29,0.0221328325
2010-04-30,-0.0208100804
2010-05-03,0.0201036263
2010-05-04,-0.0292792971
2010-05-05,-0.0142112159
2010-05-06,-0.0355987014
2010-05-07,-0.0183039434
2010-05-10,0.0522066995
2010-05-11,-0.0002957077
2010-05-12,0.0144759802
2010-05-13,-0.0224229284
2010-05-14,-0.0166815030
2010-05-17,0.0075734020
2010-05-18,-0.0186410469
2010-05-19,-0.0061272980
2010-05-20,-0.0388410169
2010-05-21,0.0176395542
2010-05-24,-0.0069336753
2010-05-25,0.0101555854
2010-05-26,-0.0031415939
2010-05-27,0.0359279202
2010-05-28,-0.0152113896
2010-06-01,-0.0151373471
2010-06-02,0.0250940454
2010-06-03,0.0033659882
2010-06-04,-0.0387312004
2010-06-07,-0.0190358487
2010-06-08,0.0084090335
2010-06-09,0.0012829656
2010-06-10,0.0339524372
2010-06-11,-0.0009294876
2010-06-14,0.0027907747
2010-06-15,0.0238093504
2010-06-16,-0.0069462684
2010-06-17,-0.0060827803
2010-06-18,-0.0032231524
2010-06-21,-0.0080076603
2010-06-22,-0.0223532886
2010-06-23,-0.0006353238
2010-06-24,-0.0238318251
2010-06-25,0.0029295092
2010-06-28,-0.0074648642
2010-06-29,-0.0356444625
